block,card,alt,title,cost,nature,farmland,meals,fruit,veggies,dist,treatment,food,alt_id,card_id,card_dcreate,ind_id,pooled_card_id,ind_card_id,choice,asc,food_fruit
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,18,47,143,0,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,18,48,144,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,18,48,144,1,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,19,1,145,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,19,1,145,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,5,miles,1,3,2,9,19,2,146,0,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,miles,0,4,2,9,19,2,146,1,1,0
1,3,1,Project,5,40,120,0,0,0,5,miles,0,5,3,12,19,3,147,0,0,0
1,3,2,No Project,0,0,0,0,0,0,0,miles,0,6,3,12,19,3,147,1,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,5,miles,1,7,4,17,19,4,148,1,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,19,4,148,0,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,19,5,149,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,19,5,149,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,19,6,150,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,19,6,150,1,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,19,7,151,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,19,7,151,1,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,19,8,152,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,19,8,152,0,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,20,9,153,0,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,20,9,153,1,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,20,10,154,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,20,10,154,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,20,11,155,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,20,11,155,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,20,12,156,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,20,12,156,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,20,13,157,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,20,13,157,0,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,20,14,158,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,20,14,158,1,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,20,15,159,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,20,15,159,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,20,16,160,0,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,20,16,160,1,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,21,17,161,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,21,17,161,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,21,18,162,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,21,18,162,1,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,21,19,163,0,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,21,19,163,1,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,21,20,164,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,21,20,164,1,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,21,21,165,1,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,21,21,165,0,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,21,22,166,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,21,22,166,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,21,23,167,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,21,23,167,0,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,21,24,168,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,21,24,168,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,22,25,169,1,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,22,25,169,0,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,22,26,170,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,22,26,170,0,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,22,27,171,0,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,22,27,171,1,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,22,28,172,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,22,28,172,1,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,22,29,173,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,22,29,173,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,22,30,174,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,22,30,174,0,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,22,31,175,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,22,31,175,0,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,22,32,176,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,22,32,176,1,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,23,33,177,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,23,33,177,0,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,23,34,178,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,23,34,178,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,23,35,179,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,23,35,179,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,23,36,180,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,23,36,180,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,23,37,181,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,23,37,181,1,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,23,38,182,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,23,38,182,1,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,23,39,183,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,23,39,183,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,23,40,184,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,23,40,184,0,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,24,41,185,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,24,41,185,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,24,42,186,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,24,42,186,1,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,24,43,187,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,24,43,187,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,24,44,188,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,24,44,188,1,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,24,45,189,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,24,45,189,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,24,46,190,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,24,46,190,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,24,47,191,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,24,47,191,0,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,24,48,192,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,24,48,192,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,25,1,193,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,25,1,193,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,5,miles,1,3,2,9,25,2,194,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,miles,0,4,2,9,25,2,194,0,1,0
1,3,1,Project,5,40,120,0,0,0,5,miles,0,5,3,12,25,3,195,0,0,0
1,3,2,No Project,0,0,0,0,0,0,0,miles,0,6,3,12,25,3,195,1,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,5,miles,1,7,4,17,25,4,196,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,25,4,196,1,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,25,5,197,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,25,5,197,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,25,6,198,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,25,6,198,1,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,25,7,199,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,25,7,199,1,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,25,8,200,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,25,8,200,1,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,26,9,201,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,26,9,201,0,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,26,10,202,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,26,10,202,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,26,11,203,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,26,11,203,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,26,12,204,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,26,12,204,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,26,13,205,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,26,13,205,0,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,26,14,206,1,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,26,14,206,0,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,26,15,207,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,26,15,207,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,26,16,208,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,26,16,208,0,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,27,17,209,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,27,17,209,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,27,18,210,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,27,18,210,1,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,27,19,211,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,27,19,211,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,27,20,212,1,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,27,20,212,0,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,27,21,213,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,27,21,213,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,27,22,214,1,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,27,22,214,0,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,27,23,215,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,27,23,215,1,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,27,24,216,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,27,24,216,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,28,25,217,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,28,25,217,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,28,26,218,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,28,26,218,0,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,28,27,219,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,28,27,219,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,28,28,220,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,28,28,220,1,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,28,29,221,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,28,29,221,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,28,30,222,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,28,30,222,0,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,28,31,223,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,28,31,223,1,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,28,32,224,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,28,32,224,0,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,29,33,225,0,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,29,33,225,1,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,29,34,226,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,29,34,226,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,29,35,227,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,29,35,227,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,29,36,228,0,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,29,36,228,1,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,29,37,229,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,29,37,229,1,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,29,38,230,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,29,38,230,1,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,29,39,231,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,29,39,231,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,29,40,232,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,29,40,232,0,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,30,41,233,1,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,30,41,233,0,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,30,42,234,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,30,42,234,1,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,30,43,235,0,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,30,43,235,1,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,30,44,236,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,30,44,236,1,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,30,45,237,1,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,30,45,237,0,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,30,46,238,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,30,46,238,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,30,47,239,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,30,47,239,1,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,30,48,240,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,30,48,240,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,31,1,241,1,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,31,1,241,0,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,5,miles,1,3,2,9,31,2,242,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,miles,0,4,2,9,31,2,242,0,1,0
1,3,1,Project,5,40,120,0,0,0,5,miles,0,5,3,12,31,3,243,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,miles,0,6,3,12,31,3,243,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,5,miles,1,7,4,17,31,4,244,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,31,4,244,1,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,31,5,245,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,31,5,245,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,31,6,246,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,31,6,246,0,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,31,7,247,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,31,7,247,0,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,31,8,248,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,31,8,248,0,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,32,9,249,0,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,32,9,249,1,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,32,10,250,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,32,10,250,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,32,11,251,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,32,11,251,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,32,12,252,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,32,12,252,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,32,13,253,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,32,13,253,1,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,32,14,254,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,32,14,254,1,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,32,15,255,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,32,15,255,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,32,16,256,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,32,16,256,0,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,33,17,257,1,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,33,17,257,0,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,33,18,258,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,33,18,258,1,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,33,19,259,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,33,19,259,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,33,20,260,1,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,33,20,260,0,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,33,21,261,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,33,21,261,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,33,22,262,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,33,22,262,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,33,23,263,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,33,23,263,1,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,33,24,264,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,33,24,264,1,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,34,25,265,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,34,25,265,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,34,26,266,0,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,34,26,266,1,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,34,27,267,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,34,27,267,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,34,28,268,1,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,34,28,268,0,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,34,29,269,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,34,29,269,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,34,30,270,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,34,30,270,1,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,34,31,271,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,34,31,271,1,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,34,32,272,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,34,32,272,0,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,35,33,273,0,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,35,33,273,1,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,35,34,274,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,35,34,274,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,35,35,275,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,35,35,275,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,35,36,276,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,35,36,276,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,35,37,277,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,35,37,277,0,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,35,38,278,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,35,38,278,1,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,35,39,279,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,35,39,279,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,35,40,280,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,35,40,280,0,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,36,41,281,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,36,41,281,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,36,42,282,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,36,42,282,1,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,36,43,283,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,36,43,283,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,36,44,284,1,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,36,44,284,0,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,36,45,285,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,36,45,285,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,36,46,286,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,36,46,286,1,1,0
